text,hatespeech_comb,hatespeech_G1,annotator_G1,hatespeech_G2,annotator_G2,hatespeech_G3,annotator_G3,pre_processed_text
"mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR",0,1,D,0.0,Dani,0,C,mano mulher tá master chef sinto mt burra masterchefbr
Maometanos a colonizar q Espanha querem casar com Espanholas como forma de propagar o islão. https://t.co/NG0zKbYEYS,0,1,E,0.0,B,0,E,maometanos colonizar q espanha querem casar espanholas forma propagar islão httpstcongzkbyeys
Marcelo Zero: Nem Rio Branco salvaria a política externa do governo golpista https://t.co/1opFXSgQZA via @viomundo,1,1,D,1.0,It,0,B,marcelo zero rio branco salvaria política externa governo golpista httpstcoopfxsgqza via viomundo
@marcimag_ @beatrcz na frente do estádio,0,0,A,0.0,Dani,0,E,frente estádio
"@marck2036 @g1 Não tem lei no ocidente q obrigue mulher a usar véu, burca, esses panos todos, ela não é obrigada. Cada um q diga o q quiser.",0,0,B,0.0,Dani,0,D,lei ocidente q obrigue mulher usar véu burca panos todos obrigada cada q diga q quiser
@Marc3lors Marcelo..assim foi o que a europa pensou..e está no CAOS pq deles. Sabe porque DUBAI não recebe eles ?pq da religião extrema,0,0,C,0.0,S,0,D,marceloassim europa pensoue caos pq sabe porque dubai recebe pq religião extremum
"#Março 11,12e13 #SP. Congresso evangelizar Kids. Falando sobre Ideologia de gênero,para líderes Kids. https://t.co/zz3Hwy1hv8",0,0,C,0.0,I,0,C,março sp congresso evangelizar kid falando sobre ideologia gêneropara líderes kid httpstcozzhwyhv
"@mariaa_msj não quero, assim eu seria a feia e gorda do casal",0,1,C,0.0,B,0,D,quero assim feia gorda casal
"@mariacamargo_ @karlariane só tenho o primeiro, júlia, mora em santos, 15 anos, fã de 1d. difícil.",0,0,A,0.0,It,0,A,primeiro júlia mora santos ano fã d difícil
"@mariacpbruno esse não era bandido, para a Felgueiras, era meigo.",1,1,C,1.0,Dani,0,E,bandido felgueiras meigo
"@mariadorosario Nao vi nenhuma feminista dando os parabéns a essas mulheres ,,,elas nao merecem por ser de direita? https://t.co/dZhLdFdOUz",1,1,B,1.0,It,0,C,nao vi nenhuma feminista dando parabéns mulheres nao merecem direita httpstcodzhldfdouz
"@marialves53 mas podem ir à Torre, ver a neve.",0,0,C,0.0,V,0,E,podem ir torre ver neve
Mariel tem uma mania feia de ficar me chamando de gorda,1,1,D,1.0,S,0,E,mariel mania feia ficar chamando gorda
"@Marinapontocom oi, desculpa por isso. eu dou print pra galera denunciar. pra expor mesmo os babacas. eu só quero ajudar, de verdade.",0,1,C,0.0,V,0,A,oi desculpa dou print pra galera denunciar pra expor babacas quero ajudar verdade
"@MarinelliCEC Quero um ouro branco, 1$",0,0,B,0.0,V,0,A,quero ouro branco
'Mário Centeno não se portou como um homenzinho' disse Marques Mendes. A piada está feita.,1,1,A,1.0,Dani,0,B,mário centeno portou homenzinho disse marque mendes piada feita
@mariolemes Vc é @homemdeverdade ? E tem Twitter ?,0,0,C,0.0,I,0,A,vc twitter
"@MarleneBicalho Bora fazer um campeonato, Madry? hahaha... Vc podia ser minha mãe, embora ache que não tem idade.. snifff #saudadedemainha",0,0,A,0.0,B,0,B,bora fazer campeonato madry hahaha vc podium mãe embora ache idade snifff saudadedemainha
@MarleneBicalho Começou fala que eu te escuto!!! (Assistir Dr House dá nisso) hahahaha,0,0,A,0.0,B,1,B,começou fala escuto assistir dr house dá nisso hahahaha
"@MarleneBicalho Do jeito que sou desastrada, se coloco copo de água em cima da Tv, fico sem! #melhornao #oremospranaoorar",0,0,C,0.0,S,1,B,jeito desastrada coloco copo água cima tv fico melhornao oremospranaoorar
"@MarleneBicalho É q vc nunca falou comigo Madry, então, fiquei triste quase ligando pro #falaqueeuteescuto pra pedir oração. Agoraestoufeliz",0,1,C,0.0,I,0,A,q vc nunca falou comigo madry então fiquei triste quase ligando pro falaqueeuteescuto pra pedir oração agoraestoufeliz
@MarleneBicalho Eu amo esse bairro e adivinha? abriu uma temakeria do lado de casa hahaha #falenciafeelings,0,0,C,0.0,V,0,B,amo bairro adivinha abriu temakeria lado casa hahaha falenciafeelings
"@MarleneBicalho Ia dar boa noite, mas, vc ja foi então, boa sexta! hahaha",0,0,B,0.0,Dani,0,C,ia dar boa noite vc ja então boa sexta hahaha
"@MarleneBicalho Magina.. rs. Dia tão totoso hj em Sp. Eu fiquei em casa, trab ontem até 10 da noite, aff rs. E tu, MAdry?",0,0,D,0.0,B,0,D,magina r dia tão totoso hj sp fiquei casa trab ontem noite aff r madry
"@MarleneBicalho morava no Jabaquara, comprava num açougue massa na Av Sta Catarina, só lá tinha a seleta de legumes que eu amava... sniff",0,0,B,0.0,B,0,E,morava jabaquara comprava açougue massa av sta catarina lá seleta legume amava sniff
"@MarleneBicalho NOssa, não há furto? que pena.. essa é a graça! rsrs. Cheirosss",0,1,C,0.0,V,0,D,furto pena graça rsrs cheirosss
"@MarleneBicalho O blog é uma dilicinha.. ja conhecia sim, vou comentar amanha... hj tô de bode, sozinha e abandonada em sampa rs",0,0,B,0.0,S,0,C,blog dilicinha ja conhecia sim vou comentar amanha hj tô bode sozinha abandonada sampa r
"@MarleneBicalho Oi, cara-metade do desastre mor... dei umas fuçadas hj no blog!",0,1,D,0.0,B,0,B,oi carametade desastre mor dei uma fuçadas hj blog
"@MarleneBicalho OI, Madry, dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0,0,D,0.0,It,0,D,oi madry dá fuçada lá primeiro livro amiga wwwaescritoraeomusicoblogspotcom reviso
@MarleneBicalho Qq dia te relato umas. Sou pós-graduada em auto-flagelação e m formei em 'desligamento'. Apelido d infancia: Maria Desastre.,0,1,E,0.0,It,0,D,qq dia relato uma pósgraduada autoflagelação m formei desligamento apelido d infancia maria desastre
"@MarleneBicalho Vc é gente, cara! rsrs, brigada lindona desastrada do meu S2",0,0,E,0.0,I,0,D,vc gente cara rsrs brigada lindona desastrada s
"@MarleneBicalho vcs moram por onde? Eu moro na Aclimação, perto da Liberdade, Vergueiro, Paraíso...",0,0,E,0.0,I,0,A,vcs moram onde moro aclimação perto liberdade vergueiro paraíso
@MarleneBicalho Vi a DM Pssoa! Tudo certim..,0,0,E,0.0,It,0,E,vi dm pssoa tudo certim
@MarleneBicalho Viu as fotos que postei?,0,0,D,0.0,It,0,A,viu fotos postei
@Marllutezuds nada não galinha da Angola,0,0,D,1.0,B,0,A,nada galinha angola
@martabiancaa não acredito! Prova.,0,0,A,0.0,It,0,B,acredito prova
"@marvelgrrrl não deveria, mas usa.",0,0,B,0.0,I,0,E,deveria usa
"Mas aí não tem como dormir AGORA, então contando q eu vou tentar dormir agora e vou conseguir dormir em 1hr tenho q _ https://t.co/lLzUWuRykk",0,0,D,0.0,I,0,E,aí dormir agora então contando q vou tentar dormir agora vou conseguir dormir hr q httpstcollzuwurykk
"Mas ainda tinha aquelas gostosas que quando saiam,na outra semana tava na playboy",1,1,A,1.0,S,0,B,ainda gostosas saiamna outra semana tava playboy
Mas chamam-se lésbicas? Ou fufas? Ou sapatas? Ou sapatilhas?,1,1,C,1.0,B,0,B,chamamse lésbicas fufas sapatas sapatilhas
"Mas como #espiritosantocaos ?? A iluminação pública das ruas não resolveu a situação??? Soltar pombinhas tb não?? E agora, @psoloficial ??",0,1,C,0.0,Dani,0,C,espiritosantocaos iluminação pública ruas resolveu situação soltar pombinhas tb agora
Mas e a ressocialização? https://t.co/OsHPmbiEaO,0,0,C,0.0,V,1,B,ressocialização httpstcooshpmbieao
mas é claro q esquento... *____* http://t.co/yb1NuzEkOQ,0,0,C,0.0,I,0,A,claro q esquento httptcoybnuzekoq
"mas é claro que eu posso ir pra disney tranquilo
não sou latino, sou branco",1,1,B,1.0,It,1,C,claro posso ir pra disney tranquilo latino branco
"Mas ele é de esquerda, então pode fazer racismo. https://t.co/KRpb3bjVDY",0,1,D,0.0,Dani,0,B,esquerda então pode fazer racismo httpstcokrpbbjvdy
"Mas é óbvio , acha que o Partido dá CORRUPÇÃO não iria dar um 'jeitinho?' https://t.co/5eAL2klSr2",1,1,B,1.0,It,0,E,óbvio acha partido dá corrupção iria dar jeitinho httpstcoealklsr
Mas não é errado simplesmente tem idade pra se falar sobre isso que é no período a que Freud chama de latência cujo _ https://t.co/fdZF9Og4xt,0,0,E,0.0,B,0,A,errado simplesmente idade pra falar sobre período freud chama latência cujo httpstcofdzfogxt
Mas não há muito o que Berlim possa fazer para responder ao insulto. A Alemanha depende de Erdogan para frear o fluxo de refugiados.,0,0,D,0.0,Dani,0,A,berlim possa fazer responder insulto alemanha depende erdogan frear fluxo refugiados
mas o cunha não foi democraticamente eleito???? pq ele pode sair e a dilma nao?????,0,0,E,0.0,B,0,C,cunha democraticamente eleito pq pode sair dilma nao
Mas o Paul G não desiste pq? Nem Angola conquistou quer conquistar América ?,1,1,A,1.0,It,1,B,paul g desiste pq angola conquistou quer conquistar américa
"- mas pq vc quer o impeachment?
- FORA PT 
- mas se a dilma sair entra o temer com o cunha vice
- FODA-SE FORA PT",1,1,B,1.0,S,0,A,pq vc quer impeachment pt dilma sair entra temer cunha vice fodase pt
Mas previdência não é coisa de quem trabalha?  https://t.co/3qZoXQqTfw,0,0,E,0.0,Dani,0,C,previdência coisa trabalha httpstcoqzoxqqtfw
mas puta que pariu que ódio de mulher machista e burra,1,1,A,1.0,It,1,B,puta pariu ódio mulher machista burra
"Mas que merda, já não tem emprego pros daqui... Agora sim, mão de obra a preço de banana! https://t.co/G04UoBCiUf",1,1,A,1.0,It,0,D,merda emprego pro daqui agora sim mão obra preço banana httpstcoguobciuf
Mas sinto-me tão feia.. tão gorda... tão nada comparado com todas as outras gajas. São tão lindas e dps existo eu.,1,1,C,1.0,Dani,0,D,sintome tão feia tão gorda tão nada comparado toda outras gajas tão lindas dp existo
Mas tem namorado (a) pelo qual você fez muita coisa e que depois deu conta que há pessoas que não valem mesmo á pena,0,0,B,0.0,It,0,D,namorado fez muita coisa deu conta pessoas valem á pena
#MasterChefBR a mulher é inteligente pra caralho e ainda cozinha bem?? Não consigo competir com isso na vida !!,1,1,D,1.0,V,0,A,masterchefbr mulher inteligente pra caralho ainda cozinha bem consigo competir vida
"Mas vc não é negra, é morena!!!",0,1,A,0.0,B,0,D,vc negra morena
"Matérias q deveriam ser obrigatórias (meninos)
- PORT/MATEM
- Geografia/Hist
- Largar de viadagem
- Seja homem
- Coma mulher direito seu FDP",1,1,D,1.0,Dani,1,C,matérias q deveriam obrigatórias meninos portmatem geografiahist largar viadagem homem coma mulher direito fdp
"Matérias que deveriam ser obrigatórias (meninas)
- PORT/MATEM
- Não seja uma vadia mentirosa
- Romantismo: merda
- Seja chupeteira",1,1,E,1.0,I,1,B,matérias deveriam obrigatórias meninas portmatem vadia mentirosa romantismo merda chupeteira
@MateusPapini @AlexiaTonetti frescura no cu dessas nega do mov. negro,1,1,D,1.0,S,1,E,frescura cu dessas nega mov negro
"@matheusbrazmatt Por que eles não aceitam os 'refugiados? Por que eles que financiam os rebeldes, Obama e Irã: o Isis e El. Eles q ficam lá",1,1,C,1.0,It,1,B,aceitam refugiados financiam rebeldes obama irã isi el q ficam lá
@MatheusPatric90 Angela Merkel é de direita e não tem pessoa no mundo q ajude mais refugiados de guerra do ela.,0,1,C,0.0,V,0,B,angela merkel direita pessoa mundo q ajude refugiados guerra
"@Mawara @elmalditocabron Não. Tem que começar a se opor ao islã de verdade, inclusive ser contra 'refugiados' no ocidente.",1,1,C,1.0,It,0,A,começar opor islã verdade inclusive contra refugiados ocidente
"@mayaramellon pronto pistoleira, minha cara ta aqui
agora é minha vez de pedir
posta seu IMC https://t.co/FVRDbz7Wqq",0,0,A,0.0,V,0,C,pronto pistoleira cara ta aqui agora vez pedir posta imc httpstcofvrdbzwqq
"@MayaraRiib nossa, eu tb. acabou o ep e eu ainda tava chorando.",0,0,C,0.0,Dani,0,A,tb acabou ep ainda tava chorando
@MBLivre país da inversão de valores https://t.co/VkWr0TyMDM,0,1,A,0.0,I,0,B,país inversão valores httpstcovkwrtymdm
@MBLivre @YouTube estudante de direito... https://t.co/lLcBGnTZGW,0,0,D,0.0,It,0,B,estudante direito httpstcollcbgntzgw
@mcsoares_ @karlariane por favor!! tem mais foto dela aqui https://t.co/vt55YR25FE,0,1,A,0.0,I,0,D,favor foto aqui httpstcovtyrfe
@mdaring Mesma crítica. ok? ok. https://t.co/lj0glfQ0IE,0,1,B,0.0,V,0,B,mesma crítica ok ok httpstcoljglfqie
@mdaring Não importa. Pode colocar no outro exemplo uma crítica tb q não fale de 'vitimismo' que dá no mesmo.,0,1,A,0.0,V,0,D,importa pode colocar outro exemplo crítica tb q fale vitimismo dá
MDS essa mulher que atende aqui é muito burra cara,1,1,E,1.0,It,1,B,md mulher atende aqui burra cara
Me acompanhe ao vivo às 9:00 P.M. #JointAddress https://t.co/uhc1g6GSwihttps://t.co/pidstM5qVv,0,0,E,0.0,S,0,E,acompanhe vivo pm jointaddress httpstcouhcggswihttpstcopidstmqvv
Me assusta saber q sou GP https://t.co/jZq5u6DGMP,0,0,C,0.0,B,0,E,assusta saber q gp httpstcojzqudgmp
"me chamou pra jantar fora
logo eu
temer",0,0,B,0.0,I,0,C,chamou pra jantar logo temer
Me diverti muito no tour Smithsoniano do Museu Nacional da História e Cultura Afro Americana. Um grande trabalho de _ https://t.co/tRvVmIMnh5,0,0,C,0.0,B,0,D,diverti tour smithsoniano museu nacional história cultura afro americana grande trabalho httpstcotrvvmimnh
"Me divertindo muito enquanto hospedo o Primeiro Ministro Shinzo Abe nos Estados Unidos!
https://t.co/7yfRnjbAqU _ https://t.co/YwL0C0Y3hU",0,0,C,0.0,S,0,D,divertindo enquanto hospedo primeiro ministro shinzo abe estados unidos
#medo da @agdabritto vindo pra Sppp rs....,0,1,A,0.0,It,0,A,medo vindo pra sppp r
me explica por que vocês ficam no computador com essa criança de olho arregalado aí atrás,0,1,A,0.0,B,0,A,explica ficam computador criança olho arregalado aí atrás
Meigo! Comunistas coerentes como sempre... https://t.co/qAAU6L807q,0,1,A,0.0,Dani,0,D,meigo comunistas coerentes sempre httpstcoqaaulq
"Meigo! 
Nada como um bom e forte capitalismo de estado. https://t.co/EDfrSIPiZy",0,1,A,0.0,I,0,E,meigo nada bom forte capitalismo estado httpstcoedfrsipizy
@melaineribeiro Naoeammmm pq o alter ego tb ama os amigos nessa vida! rs,0,0,E,0.0,S,0,D,naoeammmm pq alter ego tb ama amigo nessa vida r
"Melania e eu estamos recebendo o Primeiro Ministro japonês Shinzo Abe e a Sra. Abe em Mar-a-Lago em Palm Beach, Fl. _ https://t.co/pPk8M2UuR3",0,0,C,0.0,Dani,0,C,melania recebendo primeiro ministro japonês shinzo abe sra abe maralago palm beach fl httpstcoppkmuur
melhor coisa que eu fiz foi assinar a editora humanas https://t.co/s5UkekqKFI,0,0,A,0.0,It,0,D,melhor coisa fiz assinar editora humanas httpstcosukekqkfi
Melhor diálogo da internet https://t.co/AMclhZJu9O,0,1,E,0.0,Dani,0,B,melhor diálogo internet httpstcoamclhzjuo
Melhor Jornalista do Brasil. https://t.co/DOEFlSFgQQ,0,0,E,0.0,I,0,E,melhor jornalista brasil httpstcodoeflsfgqq
"Mendigos, sem-abrigo: cada vez mais, são parte da 'paisagem' de Lisboa. O Regime gerou o fosso imenso entre muito r _ https://t.co/KXU6zndtlc",0,0,C,0.0,B,0,E,mendigos semabrigo cada vez parte paisagem lisboa regime gerou fosso imenso r httpstcokxuzndtlc
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!",1,1,D,1.0,It,1,B,menina praplégica c tá querendo quero mexer quero mexer
"Meninas, cheguem-se à frente, ele merece.
E têm já uma hipótese dia 31 no 'Popular' em Alvalade e a partir de dia 4 _ https://t.co/Rmn3mcLJvr",0,0,E,0.0,V,0,D,meninas cheguemse frente merece têm hipótese dia popular alvalade partir dia httpstcormnmcljvr
meninas eu n aguento mais ser a mulher mais burra da região sudeste,1,1,E,1.0,It,0,A,meninas n aguento mulher burra região sudeste
Menina se veste como menina. #NaoAIdeologiaDeGenero https://t.co/lrrht2dUq0,0,0,C,1.0,Dani,0,D,menina veste menina naoaideologiadegenero httpstcolrrhtduq
meninas que vão pra morro branco mas queriam ficar de vez em fortaleza,0,0,E,0.0,It,0,B,meninas vão pra morro branco queriam ficar vez fortaleza
"Meninas tem q ser ensinadas q sentimentalismo é merda, a Disney é golpista (não existe príncipe) e cavalheirismo é frescura no rabo",0,1,B,0.0,V,0,D,meninas q ensinadas q sentimentalismo merda disney golpista existe príncipe cavalheirismo frescura rabo
"meninos que nao conseguem dormir porque a galinha da angola da vizinha nao para de gritar, me add",0,0,C,0.0,V,0,C,meninos nao conseguem dormir porque galinha angola vizinha nao gritar add
"Meninos tem pênis,meninas tem vagina. Fim... https://t.co/7eGkBhTjcQ",0,0,B,1.0,It,0,C,meninos pênismeninas vagina fim httpstcoegkbhtjcq
"Mensagem de Natal do Presidente @jpintocoelho60 
#PNR #RenovarPortugal #Natal https://t.co/AzJtMk1NQL",0,0,B,0.0,S,0,C,mensagem natal presidente pnr renovarportugal natal httpstcoazjtmknql
"Mentira, mesmo sendo sapatao ja estou preocupada, porque vai que eu engravidei pelo vaso sanitario",1,1,A,1.0,It,0,B,mentira sendo sapatao ja preocupada porque vai engravidei vaso sanitario
"Me preparando pra ir pra Melbourne, Flórida. Vejo vocês todos em breve! https://t.co/inFzivQEW2",0,0,B,0.0,V,0,C,preparando pra ir pra melbourne flórida vejo todos breve httpstcoinfzivqew
Mercado de ações em nova alta. Maior número de ganhos em décadas. Grande nível de confiança e otimismo mesmo antes _ https://t.co/xre6DVcMEa,0,0,D,0.0,V,0,C,mercado ações nova alta maior número ganhos décadas grande nível confiança otimismo ante httpstcoxredvcmea
"Merecemos perder.
Parabéns ao Moreirense.
2ª feira volta o campeonato. Que chegue rápido",0,0,B,0.0,I,0,C,merecemos perder parabéns moreirense ª feira volta campeonato chegue rápido
Me reuni com @RepCummings hoje na @WhiteHouse (Casa Branca). Ótima conversa!,0,0,B,0.0,V,0,A,reuni hoje casa branca ótima conversa
"meritocracia: existe
racismo: não existe since 1888",1,1,B,1.0,Dani,0,A,meritocracia existe racismo existe since
meritocracia existe sim!! olha só o caso do joaquim barbosa,0,0,B,0.0,B,0,E,meritocracia existe sim olha caso joaquim barbosa
mesma firma onde ouvimos 'se eu contratar alguém feia e gorda pro atendimento o [insira aqui o nome do dono] me mat _ https://t.co/tKLcjfEKBs,0,1,B,0.0,B,0,D,mesma firma onde ouvimos contratar alguém feia gorda pro atendimento insira aqui nome dono mat httpstcotklcjfekbs
